"Change of possession, USMMA ball on USMMA35, 1st and 10.
                                                        
Total,"3 plays , 6 yards Time of Possession: 0:23"
Merchant Marine at 00:17
1st and 10 at MARITIME37,MERCHANT MARINE drive start at 00:17.
1st and 10 at MARITIME37,Krystian Abbott pass complete to Joe Vitelli for 5 yards to the MARITIME32.
2nd and 5 at MARITIME32,"Timeout Merchant Marine, clock 00:13."
2nd and 5 at MARITIME32,"Krystian Abbott pass complete to Joe Vitelli for 16 yards to the MARITIME16, 1ST DOWN USMMA (F. Vano)."
1st and 10 at MARITIME16,"Timeout Merchant Marine, clock 00:08."
1st and 10 at MARITIME16,"Krystian Abbott pass complete to Joe Vitelli for 16 yards to the MARITIME0, 1ST DOWN USMMA, TOUCHDOWN, clock 00:00."
1st and GOAL at MARITIME03,Gavin Gartner kick attempt good.
1st and GOAL at USMMA35,"End of half, clock 00:00."
Total,"3 plays , 37 yards Time of Possession: 0:17"
"Start of 3rd quarter, clock 15:00, MARITIME ball on MARITIME35."
"J. Gagliardi kickoff 57 yards to the USMMA8, Joe Vitelli return 17 yards to the USMMA25 (J. Snuffer)."
Merchant Marine at 14:54
1st and 10 at USMMA25,MERCHANT MARINE drive start at 14:54.
1st and 10 at USMMA25,"Alec Kiernan rush for 2 yards to the USMMA27 (T. Trapani), PENALTY USMMA HOLD declined, PENALTY USMMA personal foul (Johnny Lazear) 13 yards to the USMMA12, NO PLAY."
1st and 23 at USMMA12,Krystian Abbott rush for 5 yards to the USMMA17 (S. Escaldi;J. Lupardo).
2nd and 18 at USMMA17,"Krystian Abbott pass complete to Joe Vitelli for 12 yards to the USMMA29, out-of-bounds (J. Snuffer)."
3rd and 6 at USMMA29,Krystian Abbott pass incomplete to Joe Vitelli (D. Stephens).
4th and 6 at USMMA29,"Jack Ruark punt 39 yards to the MARITIME32, downed."
Total,"3 plays , 4 yards Time of Possession: 1:23"
Maritime (N.Y.) at 13:31
1st and 10 at MARITIME32,MARITIME (N.Y.) drive start at 13:31.
1st and 10 at MARITIME32,C. Schiavone rush for 2 yards to the MARITIME34 (Eric Davidson;Sam Kovaleski).
2nd and 8 at MARITIME34,M. Varela pass complete to A. Geni for 5 yards to the MARITIME39 (Ethan Brady).
3rd and 3 at MARITIME39,"M. Varela pass incomplete to C. Judge (Noah Newburgh), PENALTY MARITIME unsportsmanlike conduct (M. Korwan) 15 yards to the MARITIME24."
3rd and 18 at MARITIME24,4th and 18.
4th and 18 at MARITIME24,"J. Gagliardi punt 41 yards to the USMMA35, Joe Vitelli return 8 yards to the USMMA43 (T. Byrne)."
Total,"3 plays , -8 yards Time of Possession: 1:23"
Merchant Marine at 12:08
1st and 10 at USMMA43,MERCHANT MARINE drive start at 12:08.
1st and 10 at USMMA43,"Matt Strong rush for 6 yards to the USMMA49, out-of-bounds (J. Snuffer)."
2nd and 4 at USMMA49,"Brian McGovern rush for 5 yards to the MARITIME46, 1ST DOWN USMMA (L. Bailey)."
1st and 10 at MARITIME46,"Matt Strong rush for 12 yards to the MARITIME34, 1ST DOWN USMMA, out-of-bounds (J. Snuffer)."
1st and 10 at MARITIME34,1st and 10.
1st and 10 at MARITIME34,James Early rush for 2 yards to the MARITIME32 (L. Bailey).
2nd and 8 at MARITIME32,"Matt Strong rush for 6 yards to the MARITIME26, out-of-bounds (J. Varga)."
3rd and 2 at MARITIME26,"Krystian Abbott pass complete to Joe Vitelli for 26 yards to the MARITIME0, 1ST DOWN USMMA, TOUCHDOWN, clock 10:36."
1st and GOAL at MARITIME03,Gavin Gartner kick attempt good.
1st and GOAL at USMMA35,"Gavin Gartner kickoff 49 yards to the MARITIME16, H. Williamson return 15 yards to the MARITIME31 (M. Michaels;Charles Mustain)."
Total,"6 plays , 57 yards Time of Possession: 1:32"
Maritime (N.Y.) at 10:29
1st and 10 at MARITIME31,MARITIME (N.Y.) drive start at 10:29.
1st and 10 at MARITIME31,M. Varela rush for 1 yard to the MARITIME32 (Sam Kovaleski).
2nd and 9 at MARITIME32,M. Varela pass incomplete to M. Cebulski.
3rd and 9 at MARITIME32,M. Varela sacked for loss of 13 yards to the MARITIME19 (Tyler Sloman).
4th and 22 at MARITIME19,"J. Gagliardi punt 34 yards to the USMMA47, Joe Vitelli return 28 yards to the MARITIME25 (F. Vano)."
Total,"3 plays , -12 yards Time of Possession: 1:46"
Merchant Marine at 08:43
1st and 10 at MARITIME25,MERCHANT MARINE drive start at 08:43.
1st and 10 at MARITIME25,"PENALTY MARITIME unsportsmanlike conduct (P. Stickle) 13 yards to the MARITIME12, 1ST DOWN USMMA."
1st and 10 at MARITIME12,"Krystian Abbott rush for loss of 2 yards to the MARITIME14, fumble by Krystian Abbott recovered by MARITIME S. Escaldi at MARITIME14."
Total,"1 plays , 11 yards Time of Possession: 0:11"
Maritime (N.Y.) at 08:32
1st and 10 at MARITIME14,MARITIME (N.Y.) drive start at 08:32.
1st and 10 at MARITIME14,C. Schiavone rush for 3 yards to the MARITIME17 (Timothy Finley;Eric Davidson).
2nd and 7 at MARITIME17,M. Varela pass incomplete to A. Geni.
3rd and 7 at MARITIME17,M. Varela pass incomplete to V. Vollaro.
4th and 7 at MARITIME17,"J. Gagliardi punt 35 yards to the USMMA48, Joe Vitelli return 37 yards to the MARITIME15 (J. Gagliardi;F. Vano)."
Total,"3 plays , 3 yards Time of Possession: 1:00"
Merchant Marine at 07:32
1st and 10 at MARITIME15,MERCHANT MARINE drive start at 07:32.
1st and 10 at MARITIME15,Alec Kiernan rush for 2 yards to the MARITIME13 (J. Lupardo).
2nd and 8 at MARITIME13,"Krystian Abbott rush for 12 yards to the MARITIME1, 1ST DOWN USMMA, out-of-bounds (F. Vano)."
1st and GOAL at MARITIME01,"Alec Kiernan rush for 1 yard to the MARITIME0, TOUCHDOWN, clock 06:44."
1st and GOAL at MARITIME03,Gavin Gartner kick attempt good.
1st and GOAL at USMMA35,"Gavin Gartner kickoff 58 yards to the MARITIME7, W. Patsakos return 13 yards to the MARITIME20 (Sam Kovaleski;Charles Mustain)."
Total,"3 plays , 15 yards Time of Possession: 0:48"
Maritime (N.Y.) at 06:37
1st and 10 at MARITIME20,MARITIME (N.Y.) drive start at 06:37.
1st and 10 at MARITIME20,W. Patsakos rush for 4 yards to the MARITIME24 (Eric Davidson;Ethan Brady).
2nd and 6 at MARITIME24,"W. Patsakos rush for 13 yards to the MARITIME37, 1ST DOWN MARITIME (Ethan Brady;Tanner Carter)."
1st and 10 at MARITIME37,"W. Patsakos rush for 8 yards to the MARITIME45, out-of-bounds (Dylan Brown), PENALTY MARITIME personal foul (P. Stickle) 15 yards to the MARITIME30."
1st and 17 at MARITIME30,1st and 17.
1st and 17 at MARITIME30,M. Varela pass incomplete to C. Schiavone (Ethan Brady).
2nd and 17 at MARITIME30,M. Varela pass complete to V. Vollaro for 9 yards to the MARITIME39 (Tanner Carter;Ethan Brady).
3rd and 8 at MARITIME39,"M. Varela pass complete to C. Judge for 12 yards to the USMMA49, 1ST DOWN MARITIME (Noah Newburgh)."
1st and 10 at USMMA49,"W. Patsakos rush for loss of 1 yard to the 50 yardline, out-of-bounds (J. Fernandez)."
2nd and 11 at MARITIME50,W. Patsakos rush for 1 yard to the USMMA49 (Eddie Wills;Andrew Kidd).
3rd and 10 at USMMA49,M. Varela sacked for loss of 3 yards to the MARITIME48 (Andrew Kidd).
4th and 13 at MARITIME48,"J. Gagliardi punt 30 yards to the USMMA22, out-of-bounds."
Total,"9 plays , 28 yards Time of Possession: 4:19"
Merchant Marine at 02:18
1st and 10 at USMMA22,MERCHANT MARINE drive start at 02:18.
1st and 10 at USMMA22,"Ian Blankenship rush for 10 yards to the USMMA32 (J. Varga;J. Snuffer), PENALTY USMMA HOLD (Matt Strong) 17 yards to the USMMA15."
1st and 17 at USMMA15,M. Michaels rush for 11 yards to the USMMA26 (J. Behr).
2nd and 6 at USMMA26,"Matt Strong rush for 6 yards to the USMMA32, 1ST DOWN USMMA, out-of-bounds (A. Wierzbicki)."
1st and 10 at USMMA32,1st and 10.
1st and 10 at USMMA32,Ian Blankenship rush for no gain to the USMMA32 (J. Jimenez;D. Hanley).
2nd and 10 at USMMA32,"Ian Blankenship pass complete to Erik Kwelberg for 14 yards to the USMMA46, 1ST DOWN USMMA (J. Behr)."
1st and 10 at USMMA46,"Mark Thompson rush for 1 yard to the USMMA47 (J. Lupardo;L. Bailey), PENALTY USMMA HOLD (Kevin Weis) 10 yards to the USMMA36, NO PLAY."
1st and 20 at USMMA36,"Timeout Merchant Marine, clock 00:01."
