"DEAN ball on DEAN35, clock 15:00."
1st and 10 at DEAN35,"Jacob Bisson kickoff 53 yards to the MARITIME12, C. Schiavone return 20 yards to the MARITIME32 (Shane Clarke)."
Total,"7 plays , 72 yards Time of Possession: 02:44"
Maritime (N.Y.) at 06:08
1st and 10 at MARITIME32,Maritime (N.Y.) drive start at 06:08.
1st and 10 at MARITIME32,R. Wheeler rush for 4 yards to the MARITIME36 (Wadell Alceus).
2nd and 6 at MARITIME36,"H. Williamson rush for 2 yards to the MARITIME38 (Nicholaus Grima; Gene Baisden, J)."
3rd and 4 at MARITIME38,"Timeout Dean, clock 04:52."
3rd and 4 at MARITIME38,R. Wheeler rush for 4 yards to the MARITIME42 (Kordell Scott).
1st and 10 at MARITIME42,H. Williamson rush for 4 yards to the MARITIME46 (Ahmeir Funderbu; Nicholaus Grima).
2nd and 6 at MARITIME46,"R. Wheeler rush for 3 yards to the MARITIME49 (Amani Johnson), out-of-bounds."
3rd and 3 at MARITIME49,H. Williamson rush for 4 yards to the DEAN47 (Wadell Alceus; Tyzohn Poole).
1st and 10 at DEAN47,R. Wheeler sacked for loss of 9 yards to the MARITIME44.
2nd and 19 at MARITIME44,R. Wheeler pass incomplete to C. Judge.
3rd and 19 at MARITIME44,H. Williamson rush for 3 yards to the MARITIME47 (Desmond Dias).
4th and 16 at MARITIME47,"J. Gagliardi punt 31 yards to the DEAN22, out-of-bounds."
Total,"9 plays , 15 yards Time of Possession: 05:15"
Dean at 00:53
1st and 10 at DEAN22,Dean drive start at 00:53.
1st and 10 at DEAN22,Michael Bethune rush for no gain to the DEAN22 (J. Lupardo; F. Vano).
2nd and 10 at DEAN22,Terrell Watts pass complete to Kameron Phuong for 60 yards to the MARITIME18 (J. Behr; J. Snuffer).
""
1st and 10 at MARITIME18,"Start of 4th quarter, clock 15:00."
1st and 10 at MARITIME18,Quintus Reid rush for 3 yards to the MARITIME15 (L. Bailey).
2nd and 7 at MARITIME15,Saquan Kelly rush for 3 yards to the MARITIME12 (J. Corsfield).
3rd and 4 at MARITIME12,"Terrell Watts pass complete to Errol Breaux for 12 yards to the MARITIME00, TOUCHDOWN, clock 13:35."
1st and GOAL at MARITIME03,Jacob Bisson kick attempt good.
1st and 10 at DEAN35,"Jacob Bisson kickoff 54 yards to the MARITIME11, C. Schiavone return 32 yards to the MARITIME43, out-of-bounds."
Total,"5 plays , 78 yards Time of Possession: 02:18"
Maritime (N.Y.) at 13:28
1st and 10 at MARITIME43,Maritime (N.Y.) drive start at 13:28.
1st and 10 at MARITIME43,"R. Wheeler pass complete to C. Judge for 6 yards to the MARITIME49, out-of-bounds, PENALTY DEAN holding 11 yards to the DEAN46, NO PLAY."
1st and 10 at DEAN46,R. Wheeler pass complete to H. Williamson for 10 yards to the DEAN36 (Desmond Dias).
1st and 10 at DEAN36,H. Williamson rush for 4 yards to the DEAN32 (Ahmeir Funderbu; Shamis Henry).
2nd and 6 at DEAN32,R. Wheeler sacked for loss of 1 yard to the DEAN33 (Wadell Alceus).
3rd and 7 at DEAN33,"R. Wheeler rush for 3 yards to the DEAN30 (Kordell Scott), out-of-bounds."
4th and 4 at DEAN30,R. Wheeler pass incomplete to E. Borchert.
Total,"6 plays , 27 yards Time of Possession: 02:51"
Dean at 10:37
1st and 10 at DEAN30,Dean drive start at 10:37.
1st and 10 at DEAN30,Michael Bethune rush for 2 yards to the DEAN32 (L. Bailey).
2nd and 8 at DEAN32,Errol Breaux rush for 1 yard to the DEAN33 (J. Lupardo).
3rd and 7 at DEAN33,PENALTY MARITIME offside defense 5 yards to the DEAN38.
3rd and 2 at DEAN38,"Terrell Watts pass incomplete to Kameron Phuong, PENALTY MARITIME pass interference (T. Trapani) 8 yards to the DEAN46, NO PLAY."
1st and 10 at DEAN46,Saquan Kelly rush for 1 yard to the DEAN47 (J. Corsfield).
2nd and 9 at DEAN47,"Terrell Watts pass intercepted by L. Bailey at the MARITIME45, L. Bailey return 8 yards to the DEAN47 (Kameron Phuong)."
Total,"5 plays , 17 yards Time of Possession: 02:08"
Maritime (N.Y.) at 08:29
1st and 10 at DEAN47,Maritime (N.Y.) drive start at 08:29.
1st and 10 at DEAN47,H. Williamson rush for 3 yards to the DEAN44 (Yashar Garcia; Wadell Alceus).
2nd and 7 at DEAN44,"R. Wheeler pass complete to E. Borchert for 7 yards to the DEAN37, out-of-bounds."
1st and 10 at DEAN37,"R. Wheeler pass incomplete to C. Judge, dropped pass."
2nd and 10 at DEAN37,R. Wheeler sacked for loss of 3 yards to the DEAN40 (Tyzohn Poole).
3rd and 13 at DEAN40,"Timeout Maritime (N.Y.), clock 07:13."
3rd and 13 at DEAN40,R. Wheeler sacked for loss of 5 yards to the DEAN45 (Desmond Dias).
4th and 18 at DEAN45,R. Wheeler pass complete to E. Borchert for 15 yards to the DEAN30 (Nicholaus Grima).
Total,"6 plays , 17 yards Time of Possession: 02:04"
Dean at 06:25
1st and 10 at DEAN30,Dean drive start at 06:25.
1st and 10 at DEAN30,Michael Bethune rush for 1 yard to the DEAN31 (J. Lupardo; L. Bailey).
2nd and 9 at DEAN31,Errol Breaux rush for 6 yards to the DEAN37 (J. Varga).
3rd and 3 at DEAN37,"Timeout Maritime (N.Y.), clock 05:32."
3rd and 3 at DEAN37,Errol Breaux rush for loss of 4 yards to the DEAN33 (L. Bailey; T. Trapani).
4th and 7 at DEAN33,"Timeout Maritime (N.Y.), clock 05:20."
4th and 7 at DEAN33,"Quintus Reid punt 22 yards to the MARITIME45, fair catch by A. Geni."
Total,"3 plays , 3 yards Time of Possession: 01:12"
Maritime (N.Y.) at 05:13
1st and 10 at MARITIME45,Maritime (N.Y.) drive start at 05:13.
1st and 10 at MARITIME45,R. Wheeler rush for no gain to the MARITIME45 (Ampherny Garcia; Desmond Dias).
2nd and 10 at MARITIME45,R. Wheeler pass complete to H. Williamson for 1 yard to the MARITIME46 (Desmond Dias; Tyzohn Poole).
3rd and 9 at MARITIME46,H. Williamson rush for 8 yards to the DEAN46 (Ampherny Garcia).
4th and 1 at DEAN46,"H. Williamson rush for 15 yards to the DEAN31 (Gene Baisden, J)."
1st and 10 at DEAN31,"R. Wheeler rush for loss of 2 yards to the DEAN33, out-of-bounds."
2nd and 12 at DEAN33,R. Wheeler sacked for loss of 9 yards to the DEAN42 (Tyzohn Poole).
3rd and 21 at DEAN42,R. Wheeler pass incomplete to A. Geni.
4th and 21 at DEAN42,R. Wheeler sacked for loss of 3 yards to the DEAN45 (Dan Lonergan).
Total,"8 plays , 10 yards Time of Possession: 03:02"
Dean at 02:11
1st and 10 at DEAN45,Dean drive start at 02:11.
1st and 10 at DEAN45,Ki'sean Bullard rush for no gain to the DEAN45 (J. Corsfield).
2nd and 10 at DEAN45,Michael Bethune rush for 21 yards to the MARITIME34 (J. Corsfield).
1st and 10 at MARITIME34,Terrell Watts rush for loss of 1 yard to the MARITIME35.
2nd and 11 at MARITIME35,Terrell Watts rush for loss of 1 yard to the MARITIME36.
3rd and 12 at MARITIME36,clock 00:00.
3rd and 12 at MARITIME36,"End of game, clock 00:00."
Total,"4 plays , 19 yards Time of Possession: 02:11"
