BU wins the toss and defer. OSU will receive and defend the east
BU ball on BU35.
"Sedwick,Jay kickoff 59 yards to the OSU6, Brown, LD return 14 yards to the OSU20 (Slinker,Trystan)."
Oklahoma State at 15:00
Total,"5 plays , 13 yards Time of Possession: 1:54"
Oklahoma State at 13:06
1st and 10 at OSU40,OKLAHOMA STATE drive start at 13:06.
1st and 10 at OSU40,"Hubbard, Chuba rush for 1 yard to the OSU41 (Bernard,Terrel)."
2nd and 9 at OSU41,"Hubbard, Chuba rush for 3 yards to the OSU44 (Lockhart,James)."
3rd and 6 at OSU44,"Hubbard, Chuba rush for loss of 1 yard to the OSU43 (Bernard,Terrel;Lynch,Blake)."
4th and 7 at OSU43,"Hutton, Tom pass complete to Metcalf, Dayton for 20 yards to the BU37, 1ST DOWN OSU (Jones,Marques)."
1st and 10 at BU37,"Sanders,Spencer rush for no gain to the BU37, out-of-bounds."
2nd and 10 at BU37,"Sanders,Spencer pass incomplete to Wallace, Tylan (Houston,Jameson), PENALTY OSU holding (Keyes, Marcus) 10 yards to the BU47, NO PLAY."
2nd and 20 at BU47,"Sanders,Spencer pass complete to Wallace, Tylan for 29 yards to the BU18, 1ST DOWN OSU."
1st and 10 at BU18,"Hubbard, Chuba rush for no gain to the BU18 (Black,Henry)."
2nd and 10 at BU18,"Sanders,Spencer pass incomplete to Wallace, Tylan, PENALTY BU pass interference (Barnes,Kalon) 15 yards to the BU3, 1ST DOWN OSU, NO PLAY."
1st and GOAL at BU03,"Hubbard, Chuba rush for 3 yards to the BU0, TOUCHDOWN, clock 09:35."
1st and GOAL at BU03,"Ammendola, Matt kick attempt good."
1st and GOAL at OSU35,"McClure, Jake kickoff 64 yards to the BU1, Fleeks,Josh return 16 yards to the BU17 (Balous, Bryce)."
Total,"8 plays , 60 yards Time of Possession: 3:31"
Baylor at 09:35
1st and 10 at BU17,BAYLOR drive start at 09:35.
1st and 10 at BU17,"Brewer,Charlie pass complete to Thornton,Tyquan for 78 yards to the OSU5, 1ST DOWN BU, out-of-bounds (Harvell-Peel, K)."
1st and GOAL at OSU05,"Hasty,JaMycal rush for 5 yards to the OSU0, TOUCHDOWN, clock 08:42."
1st and GOAL at OSU03,"Mayers,John kick attempt good."
1st and GOAL at BU35,"Sedwick,Jay kickoff 51 yards to the OSU14, fair catch by Brown, LD."
Total,"2 plays , 83 yards Time of Possession: 0:53"
Oklahoma State at 08:42
1st and 10 at OSU25,OKLAHOMA STATE drive start at 08:42.
1st and 10 at OSU25,"Sanders,Spencer pass complete to Wallace, Tylan for 9 yards to the OSU34 (Houston,Jameson)."
2nd and 1 at OSU34,"Hubbard, Chuba rush for 3 yards to the OSU37, 1ST DOWN OSU, out-of-bounds (Black,Henry)."
1st and 10 at OSU37,"Hubbard, Chuba rush for 4 yards to the OSU41 (Roy,Bravvion;Lynch,James)."
2nd and 6 at OSU41,"Sanders,Spencer pass complete to Johnson,Braydon for 5 yards to the OSU46, out-of-bounds (Texada,Raleigh)."
3rd and 1 at OSU46,"Brown, LD rush for 5 yards to the BU49, 1ST DOWN OSU (Williams,Jordan)."
1st and 10 at BU49,"Sanders,Spencer rush for 2 yards to the BU47, out-of-bounds."
2nd and 8 at BU47,"Sanders,Spencer pass incomplete to Wallace, Tylan (Houston,Jameson)."
3rd and 8 at BU47,"Sanders,Spencer pass incomplete to Stoner, Dillon."
4th and 8 at BU47,"Hutton, Tom punt 40 yards to the BU7, fair catch by Sneed,R.J.."
Total,"8 plays , 28 yards Time of Possession: 3:11"
Baylor at 05:31
1st and 10 at BU07,BAYLOR drive start at 05:31.
1st and 10 at BU07,"Brewer,Charlie pass complete to Fleeks,Josh for 18 yards to the BU25, 1ST DOWN BU, out-of-bounds."
1st and 10 at BU25,"Hasty,JaMycal rush for 6 yards to the BU31 (Ford, Trace)."
2nd and 4 at BU31,"Hasty,JaMycal rush for 3 yards to the BU34 (Jernigan,Jayden)."
3rd and 1 at BU34,"Brewer,Charlie rush for 2 yards to the BU36, 1ST DOWN BU (Murray, Cameron)."
1st and 10 at BU36,"Lovett,John rush for no gain to the BU36 (Ogbongbemiga, A)."
2nd and 10 at BU36,"Brewer,Charlie pass complete to Fleeks,Josh for 64 yards to the OSU0, 1ST DOWN BU, TOUCHDOWN, clock 02:36."
1st and GOAL at OSU03,"Mayers,John kick attempt good."
1st and GOAL at BU35,"PENALTY OSU personal foul (Tuihalamaka, S.) 15 yards to the 50 yardline."
1st and GOAL at BU50,"Sedwick,Jay kickoff 50 yards to the OSU0, touchback."
Total,"6 plays , 93 yards Time of Possession: 2:55"
Oklahoma State at 02:36
1st and 10 at OSU25,OKLAHOMA STATE drive start at 02:36.
1st and 10 at OSU25,"Hubbard, Chuba rush for 2 yards to the OSU27 (Bernard,Terrel)."
2nd and 8 at OSU27,"Sanders,Spencer rush for 2 yards to the OSU29."
3rd and 6 at OSU29,"Hubbard, Chuba rush for 4 yards to the OSU33 (Bernard,Terrel)."
4th and 2 at OSU33,"Hutton, Tom punt 42 yards to the BU25, out-of-bounds."
Total,"3 plays , 8 yards Time of Possession: 1:21"
